location_id,customer_city,customer_state,customer_region
Loc73002,Everett,Massachusetts,East
Loc73003,Columbia,South Carolina,South
Loc73004,Houston,Texas,Central
Loc73005,Arlington,Virginia,South
Loc73006,Oceanside,California,West
Loc73007,Los Angeles,California,West
Loc73008,Murfreesboro,Tennessee,South
Loc73009,Franklin,Tennessee,South
Loc73010,Henderson,Kentucky,South
Loc73011,Arlington,Virginia,South
Loc73012,Franklin,Tennessee,South
Loc73013,Franklin,Tennessee,South
Loc73014,Philadelphia,Pennsylvania,East
Loc73015,Franklin,Wisconsin,Central
Loc73016,Dubuque,Iowa,Central
Loc73017,Lafayette,Louisiana,South
Loc73018,Los Angeles,California,West
Loc73019,Los Angeles,California,West
Loc73020,Philadelphia,Pennsylvania,East
Loc73021,Avondale,Arizona,West
Loc73022,Avondale,Arizona,West
Loc73023,Columbus,Ohio,East
Loc73024,Seattle,Washington,West
Loc73025,Seattle,Washington,West
Loc73026,Dubuque,Iowa,Central
Loc73027,Columbus,Ohio,East
Loc73028,New York City,New York,East
Loc73029,San Diego,California,West
Loc73030,Columbus,Ohio,East
Loc73031,Columbus,Ohio,East
Loc73032,Avondale,Arizona,West
Loc73033,Tucson,Arizona,West
Loc73034,Broken Arrow,Oklahoma,Central
Loc73035,Freeport,New York,East
Loc73036,Seattle,Washington,West
Loc73037,Orem,Utah,West
Loc73038,Rockford,Illinois,Central
Loc73039,Meriden,Connecticut,East
Loc73040,Meriden,Connecticut,East
Loc73041,Murfreesboro,Tennessee,South
Loc73042,Murfreesboro,Tennessee,South
Loc73043,Concord,New Hampshire,East
Loc73044,Bayonne,New Jersey,East
Loc73045,Philadelphia,Pennsylvania,East
Loc73046,Murfreesboro,Tennessee,South
Loc73047,Los Angeles,California,West
Loc73048,Seattle,Washington,West
Loc73049,Meriden,Connecticut,East
Loc73050,Freeport,New York,East
Loc73051,Murfreesboro,Tennessee,South
Loc73052,Bayonne,New Jersey,East
Loc73053,Seattle,Washington,West
Loc73054,New York City,New York,East
Loc73055,Bayonne,New Jersey,East
Loc73056,Mesa,Arizona,West
Loc73057,Oceanside,New York,East
Loc73058,Mesa,Arizona,West
Loc73059,Mesa,Arizona,West
Loc73060,Philadelphia,Pennsylvania,East
Loc73061,Houston,Texas,Central
Loc73062,San Diego,California,West
Loc73063,Oceanside,New York,East
Loc73064,Portland,Oregon,West
Loc73065,Mesa,Arizona,West
Loc73066,Portland,Oregon,West
Loc73067,Mesa,Arizona,West
Loc73068,San Diego,California,West
Loc73069,Mesa,Arizona,West
Loc73070,New York City,New York,East
Loc73071,Portland,Oregon,West
Loc73072,Oceanside,New York,East
Loc73073,Mesa,Arizona,West
Loc73074,Houston,Texas,Central
Loc73075,Philadelphia,Pennsylvania,East
Loc73076,Chicago,Illinois,Central
Loc73077,Detroit,Michigan,Central
Loc73078,Seattle,Washington,West
Loc73079,Chicago,Illinois,Central
Loc73080,Arlington,Virginia,South
Loc73081,San Francisco,California,West
Loc73082,Detroit,Michigan,Central
Loc73083,San Francisco,California,West
Loc73084,San Francisco,California,West
Loc73085,Arlington,Virginia,South
Loc73086,San Francisco,California,West
Loc73087,San Francisco,California,West
Loc73088,Los Angeles,California,West
Loc73089,New York City,New York,East
Loc73090,Aurora,Colorado,West
Loc73091,Los Angeles,California,West
Loc73092,Aurora,Colorado,West
Loc73093,Aurora,Colorado,West
Loc73094,Los Angeles,California,West
Loc73095,New York City,New York,East
Loc73096,Los Angeles,California,West
Loc73097,Cambridge,Massachusetts,East
Loc73098,Quincy,Illinois,Central
Loc73099,Aurora,Colorado,West
Loc73100,Quincy,Illinois,Central
Loc73101,Portland,Oregon,West
Loc73102,Cambridge,Massachusetts,East
Loc73103,Hillsboro,Oregon,West
Loc73104,Rockville,Maryland,East
Loc73105,Middletown,Connecticut,East
Loc73106,Wilson,North Carolina,South
Loc73107,Los Angeles,California,West
Loc73108,San Diego,California,West
Loc73109,Los Angeles,California,West
Loc73110,Lakewood,New Jersey,East
Loc73111,Lakewood,New Jersey,East
Loc73112,Rockville,Maryland,East
Loc73113,Los Angeles,California,West
Loc73114,Thornton,Colorado,West
Loc73115,Lakewood,New Jersey,East
Loc73116,Hillsboro,Oregon,West
Loc73117,Los Angeles,California,West
Loc73118,Columbus,Ohio,East
Loc73119,Los Angeles,California,West
Loc73120,Columbus,Ohio,East
Loc73121,Reading,Pennsylvania,East
Loc73122,Columbus,Ohio,East
Loc73123,Columbus,Ohio,East
Loc73124,Warner Robins,Georgia,South
Loc73125,Philadelphia,Pennsylvania,East
Loc73126,Philadelphia,Pennsylvania,East
Loc73127,San Francisco,California,West
Loc73128,Portland,Oregon,West
Loc73129,Portland,Oregon,West
Loc73130,Springfield,Virginia,South
Loc73131,Springfield,Virginia,South
Loc73132,Wilmington,Delaware,East
Loc73133,Columbus,Ohio,East
Loc73134,Cincinnati,Ohio,East
Loc73135,San Francisco,California,West
Loc73136,Dallas,Texas,Central
Loc73137,Houston,Texas,Central
Loc73138,Detroit,Michigan,Central
Loc73139,Detroit,Michigan,Central
Loc73140,Ann Arbor,Michigan,Central
Loc73141,Miami,Florida,South
Loc73142,Miami,Florida,South
Loc73143,Miami,Florida,South
Loc73144,Ann Arbor,Michigan,Central
Loc73145,New York City,New York,East
Loc73146,Springfield,Virginia,South
Loc73147,Ann Arbor,Michigan,Central
Loc73148,New York City,New York,East
Loc73149,Ann Arbor,Michigan,Central
Loc73150,Santa Barbara,California,West
Loc73151,Chicago,Illinois,Central
Loc73152,Santa Barbara,California,West
Loc73153,San Francisco,California,West
Loc73154,Jacksonville,Florida,South
Loc73155,Fort Lauderdale,Florida,South
Loc73156,Fort Lauderdale,Florida,South
Loc73157,Rochester,New York,East
Loc73158,New York City,New York,East
Loc73159,New York City,New York,East
Loc73160,Rochester,New York,East
Loc73161,New York City,New York,East
Loc73162,Noblesville,Indiana,Central
Loc73163,New York City,New York,East
Loc73164,Seattle,Washington,West
Loc73165,Seattle,Washington,West
Loc73166,New York City,New York,East
Loc73167,Noblesville,Indiana,Central
Loc73168,Noblesville,Indiana,Central
Loc73169,Louisville,Kentucky,South
Loc73170,Louisville,Kentucky,South
Loc73171,Amarillo,Texas,Central
Loc73172,Mount Pleasant,Michigan,Central
Loc73173,Dallas,Texas,Central
Loc73174,Dallas,Texas,Central
Loc73175,Dallas,Texas,Central
Loc73176,Dallas,Texas,Central
Loc73177,Orland Park,Illinois,Central
Loc73178,Amarillo,Texas,Central
Loc73179,New York City,New York,East
Loc73180,Los Angeles,California,West
Loc73181,Seattle,Washington,West
Loc73182,Mcallen,Texas,Central
Loc73183,Seattle,Washington,West
Loc73184,Mcallen,Texas,Central
Loc73185,Seattle,Washington,West
Loc73186,Los Angeles,California,West
Loc73187,Dallas,Texas,Central
Loc73188,Detroit,Michigan,Central
Loc73189,Concord,New Hampshire,East
Loc73190,Los Angeles,California,West
Loc73191,Detroit,Michigan,Central
Loc73192,San Francisco,California,West
Loc73193,Los Angeles,California,West
Loc73194,Los Angeles,California,West
Loc73195,New York City,New York,East
Loc73196,San Francisco,California,West
Loc73197,Bloomington,Illinois,Central
Loc73198,Hollywood,Florida,South
Loc73199,San Diego,California,West
Loc73200,San Diego,California,West
Loc73201,San Diego,California,West
Loc73202,Lakeland,Florida,South
Loc73203,Lubbock,Texas,Central
Loc73204,Seattle,Washington,West
Loc73205,San Diego,California,West
Loc73206,Lubbock,Texas,Central
Loc73207,Houston,Texas,Central
Loc73208,San Diego,California,West
Loc73209,San Diego,California,West
Loc73210,Lubbock,Texas,Central
Loc73211,Houston,Texas,Central
Loc73212,Lakeland,Florida,South
Loc73213,Lakeland,Florida,South
Loc73214,Oakland,California,West
Loc73215,Houston,Texas,Central
Loc73216,San Antonio,Texas,Central
Loc73217,Houston,Texas,Central
Loc73218,Houston,Texas,Central
Loc73219,Denver,Colorado,West
Loc73220,Newark,Delaware,East
Loc73221,San Francisco,California,West
Loc73222,Sparks,Nevada,West
Loc73223,San Francisco,California,West
Loc73224,Newark,Delaware,East
Loc73225,Springfield,Oregon,West
Loc73226,Springfield,Oregon,West
Loc73227,Springfield,Oregon,West
Loc73228,Rancho Cucamonga,California,West
Loc73229,Springfield,Oregon,West
Loc73230,Springfield,Oregon,West
Loc73231,Peoria,Arizona,West
Loc73232,Peoria,Arizona,West
Loc73233,Henderson,Kentucky,South
Loc73234,Henderson,Kentucky,South
Loc73235,Henderson,Kentucky,South
Loc73236,Henderson,Kentucky,South
Loc73237,San Francisco,California,West
Loc73238,San Francisco,California,West
Loc73239,Denver,Colorado,West
Loc73240,Virginia Beach,Virginia,South
Loc73241,Denver,Colorado,West
Loc73242,Denver,Colorado,West
Loc73243,New York City,New York,East
Loc73244,Detroit,Michigan,Central
Loc73245,Denver,Colorado,West
Loc73246,Redlands,California,West
Loc73247,Redlands,California,West
Loc73248,Buffalo,New York,East
Loc73249,Redlands,California,West
Loc73250,Salinas,California,West
Loc73251,Salinas,California,West
Loc73252,Redlands,California,West
Loc73253,Redlands,California,West
Loc73254,Salinas,California,West
Loc73255,Buffalo,New York,East
Loc73256,Redlands,California,West
Loc73257,Salinas,California,West
Loc73258,Redlands,California,West
Loc73259,Redlands,California,West
Loc73260,Jackson,Michigan,Central
Loc73261,Redlands,California,West
Loc73262,Redlands,California,West
Loc73263,New York City,New York,East
Loc73264,New York City,New York,East
Loc73265,New York City,New York,East
Loc73266,Conway,Arkansas,South
Loc73267,Salem,Oregon,West
Loc73268,Philadelphia,Pennsylvania,East
Loc73269,New York City,New York,East
Loc73270,New York City,New York,East
Loc73271,Philadelphia,Pennsylvania,East
Loc73272,New York City,New York,East
Loc73273,New York City,New York,East
Loc73274,New York City,New York,East
Loc73275,San Diego,California,West
Loc73276,New York City,New York,East
Loc73277,Troy,New York,East
Loc73278,San Diego,California,West
Loc73279,Los Angeles,California,West
Loc73280,Chesapeake,Virginia,South
Loc73281,San Diego,California,West
Loc73282,San Antonio,Texas,Central
Loc73283,San Diego,California,West
Loc73284,Seattle,Washington,West
Loc73285,San Antonio,Texas,Central
Loc73286,Long Beach,New York,East
Loc73287,Los Angeles,California,West
Loc73288,Haltom City,Texas,Central
Loc73289,Los Angeles,California,West
Loc73290,Los Angeles,California,West
Loc73291,Monroe,North Carolina,South
Loc73292,Coral Springs,Florida,South
Loc73293,Lakewood,Ohio,East
Loc73294,New York City,New York,East
Loc73295,Seattle,Washington,West
Loc73296,Quincy,Illinois,Central
Loc73297,San Francisco,California,West
Loc73298,Lakewood,Ohio,East
Loc73299,Scottsdale,Arizona,West
Loc73300,Scottsdale,Arizona,West
Loc73301,Los Angeles,California,West
Loc73302,Burlington,Vermont,East
Loc73303,Houston,Texas,Central
Loc73304,Houston,Texas,Central
Loc73305,Houston,Texas,Central
Loc73306,Miami,Florida,South
Loc73307,Miami,Florida,South
Loc73308,Philadelphia,Pennsylvania,East
Loc73309,Newark,Delaware,East
Loc73310,Newark,Delaware,East
Loc73311,Houston,Texas,Central
Loc73312,Houston,Texas,Central
Loc73313,Houston,Texas,Central
Loc73314,Houston,Texas,Central
Loc73315,Burlington,Vermont,East
Loc73316,New York City,New York,East
Loc73317,Jacksonville,North Carolina,South
Loc73318,Hampton,Virginia,South
Loc73319,New York City,New York,East
Loc73320,West Jordan,Utah,West
Loc73321,Hampton,Virginia,South
Loc73322,Hampton,Virginia,South
Loc73323,Hampton,Virginia,South
Loc73324,Franklin,Massachusetts,East
Loc73325,Jacksonville,North Carolina,South
Loc73326,West Jordan,Utah,West
Loc73327,New York City,New York,East
Loc73328,Houston,Texas,Central
Loc73329,Jacksonville,North Carolina,South
Loc73330,San Diego,California,West
Loc73331,West Jordan,Utah,West
Loc73332,Jacksonville,North Carolina,South
Loc73333,West Jordan,Utah,West
Loc73334,New York City,New York,East
Loc73335,New York City,New York,East
Loc73336,San Francisco,California,West
Loc73337,San Diego,California,West
Loc73338,New York City,New York,East
Loc73339,Hampton,Virginia,South
Loc73340,Dubuque,Iowa,Central
Loc73341,New York City,New York,East
Loc73342,Springfield,Missouri,Central
Loc73343,Lawrence,Indiana,Central
Loc73344,Springfield,Missouri,Central
Loc73345,Springfield,Missouri,Central
Loc73346,Oceanside,New York,East
Loc73347,Roseville,California,West
Loc73348,Springfield,Missouri,Central
Loc73349,Philadelphia,Pennsylvania,East
Loc73350,New York City,New York,East
Loc73351,Oceanside,New York,East
Loc73352,Oceanside,New York,East
Loc73353,Oceanside,New York,East
Loc73354,New York City,New York,East
Loc73355,Roseville,Minnesota,Central
Loc73356,Roseville,Minnesota,Central
Loc73357,Roseville,Minnesota,Central
Loc73358,Roseville,Minnesota,Central
Loc73359,Philadelphia,Pennsylvania,East
Loc73360,Richmond,Indiana,Central
Loc73361,Brentwood,California,West
Loc73362,Roseville,Minnesota,Central
Loc73363,Detroit,Michigan,Central
Loc73364,Detroit,Michigan,Central
Loc73365,Plantation,Florida,South
Loc73366,Plantation,Florida,South
Loc73367,Plantation,Florida,South
Loc73368,Plantation,Florida,South
Loc73369,Plantation,Florida,South
Loc73370,New York City,New York,East
Loc73371,Houston,Texas,Central
Loc73372,Los Angeles,California,West
Loc73373,Houston,Texas,Central
Loc73374,Houston,Texas,Central
Loc73375,Plantation,Florida,South
Loc73376,Houston,Texas,Central
Loc73377,San Bernardino,California,West
Loc73378,Newark,Delaware,East
Loc73379,Helena,Montana,West
Loc73380,Chicago,Illinois,Central
Loc73381,Aurora,Colorado,West
Loc73382,San Bernardino,California,West
Loc73383,Aurora,Colorado,West
Loc73384,Miami,Florida,South
Loc73385,Columbus,Indiana,Central
Loc73386,Newark,Delaware,East
Loc73387,Jacksonville,North Carolina,South
Loc73388,Columbus,Indiana,Central
Loc73389,San Bernardino,California,West
Loc73390,Lebanon,Tennessee,South
Loc73391,Aurora,Colorado,West
Loc73392,Miami,Florida,South
Loc73393,Columbus,Indiana,Central
Loc73394,Newark,Delaware,East
Loc73395,Newark,Delaware,East
Loc73396,Helena,Montana,West
Loc73397,Rio Rancho,New Mexico,West
Loc73398,Rio Rancho,New Mexico,West
Loc73399,Dover,Delaware,East
Loc73400,Springfield,Virginia,South
Loc73401,Dover,Delaware,East
Loc73402,Springfield,Virginia,South
Loc73403,Springfield,Oregon,West
Loc73404,New York City,New York,East
Loc73405,Springfield,Oregon,West
Loc73406,Philadelphia,Pennsylvania,East
Loc73407,New York City,New York,East
Loc73408,New York City,New York,East
Loc73409,Springfield,Oregon,West
Loc73410,Harrisonburg,Virginia,South
Loc73411,New York City,New York,East
Loc73412,Toledo,Ohio,East
Loc73413,New York City,New York,East
Loc73414,Chicago,Illinois,Central
Loc73415,Chicago,Illinois,Central
Loc73416,New York City,New York,East
Loc73417,Chicago,Illinois,Central
Loc73418,Milwaukee,Wisconsin,Central
Loc73419,Chicago,Illinois,Central
Loc73420,Boise,Idaho,West
Loc73421,Milwaukee,Wisconsin,Central
Loc73422,Milwaukee,Wisconsin,Central
Loc73423,New York City,New York,East
Loc73424,San Diego,California,West
Loc73425,Milwaukee,Wisconsin,Central
Loc73426,Chicago,Illinois,Central
Loc73427,Milwaukee,Wisconsin,Central
Loc73428,Chicago,Illinois,Central
Loc73429,Boise,Idaho,West
Loc73430,San Diego,California,West
Loc73431,Oklahoma City,Oklahoma,Central
Loc73432,San Diego,California,West
Loc73433,San Diego,California,West
Loc73434,Oklahoma City,Oklahoma,Central
Loc73435,San Diego,California,West
Loc73436,San Diego,California,West
Loc73437,San Diego,California,West
Loc73438,Oklahoma City,Oklahoma,Central
Loc73439,Chicago,Illinois,Central
Loc73440,San Diego,California,West
Loc73441,Seattle,Washington,West
Loc73442,Las Vegas,Nevada,West
Loc73443,New York City,New York,East
Loc73444,New York City,New York,East
Loc73445,Miami,Florida,South
Loc73446,New York City,New York,East
Loc73447,Aurora,Colorado,West
Loc73448,Oakland,California,West
Loc73449,Philadelphia,Pennsylvania,East
Loc73450,San Francisco,California,West
Loc73451,Seattle,Washington,West
Loc73452,Marion,Ohio,East
Loc73453,Seattle,Washington,West
Loc73454,New York City,New York,East
Loc73455,Los Angeles,California,West
Loc73456,New York City,New York,East
Loc73457,Aurora,Colorado,West
Loc73458,Aurora,Colorado,West
Loc73459,San Diego,California,West
Loc73460,San Francisco,California,West
Loc73461,Miami,Florida,South
Loc73462,Miami,Florida,South
Loc73463,San Diego,California,West
Loc73464,New York City,New York,East
Loc73465,Miami,Florida,South
Loc73466,Marion,Ohio,East
Loc73467,Seattle,Washington,West
Loc73468,Dallas,Texas,Central
Loc73469,Oakland,California,West
Loc73470,Las Vegas,Nevada,West
Loc73471,Port Arthur,Texas,Central
Loc73472,Newark,Ohio,East
Loc73473,Monroe,North Carolina,South
Loc73474,Philadelphia,Pennsylvania,East
Loc73475,Phoenix,Arizona,West
Loc73476,Lawrence,Indiana,Central
Loc73477,Fort Worth,Texas,Central
Loc73478,Fort Worth,Texas,Central
Loc73479,Lawrence,Indiana,Central
Loc73480,Fort Worth,Texas,Central
Loc73481,Fort Worth,Texas,Central
Loc73482,Las Vegas,Nevada,West
Loc73483,Port Arthur,Texas,Central
Loc73484,Phoenix,Arizona,West
Loc73485,Newark,Ohio,East
Loc73486,Lawrence,Indiana,Central
Loc73487,Phoenix,Arizona,West
Loc73488,Port Arthur,Texas,Central
Loc73489,Lawrence,Indiana,Central
Loc73490,Philadelphia,Pennsylvania,East
Loc73491,San Antonio,Texas,Central
Loc73492,Fort Worth,Texas,Central
Loc73493,Cambridge,Massachusetts,East
Loc73494,Fort Worth,Texas,Central
Loc73495,Philadelphia,Pennsylvania,East
Loc73496,Memphis,Tennessee,South
Loc73497,Memphis,Tennessee,South
Loc73498,Los Angeles,California,West
Loc73499,Cambridge,Massachusetts,East
Loc73500,Los Angeles,California,West
Loc73501,Quincy,Massachusetts,East
Loc73502,Los Angeles,California,West
Loc73503,Frisco,Texas,Central
Loc73504,Hialeah,Florida,South
Loc73505,Morristown,New Jersey,East
Loc73506,Wilmington,Delaware,East
Loc73507,Morristown,New Jersey,East
Loc73508,San Antonio,Texas,Central
Loc73509,Wilmington,Delaware,East
Loc73510,San Antonio,Texas,Central
Loc73511,Wilmington,Delaware,East
Loc73512,Wilmington,Delaware,East
Loc73513,San Antonio,Texas,Central
Loc73514,Wilmington,Delaware,East
Loc73515,Los Angeles,California,West
Loc73516,Los Angeles,California,West
Loc73517,Los Angeles,California,West
Loc73518,Los Angeles,California,West
Loc73519,Los Angeles,California,West
Loc73520,Los Angeles,California,West
Loc73521,Los Angeles,California,West
Loc73522,Los Angeles,California,West
Loc73523,Los Angeles,California,West
Loc73524,Los Angeles,California,West
Loc73525,Wilmington,North Carolina,South
Loc73526,Jackson,Tennessee,South
Loc73527,Leominster,Massachusetts,East
Loc73528,Leominster,Massachusetts,East
Loc73529,Leominster,Massachusetts,East
Loc73530,Leominster,Massachusetts,East
Loc73531,Springfield,Missouri,Central
Loc73532,Everett,Massachusetts,East
Loc73533,Lake Elsinore,California,West
Loc73534,Everett,Massachusetts,East
Loc73535,Pembroke Pines,Florida,South
Loc73536,Everett,Massachusetts,East
Loc73537,New York City,New York,East
Loc73538,Fayetteville,Arkansas,South
Loc73539,Los Angeles,California,West
Loc73540,Everett,Massachusetts,East
Loc73541,Everett,Massachusetts,East
Loc73542,Everett,Massachusetts,East
Loc73543,Los Angeles,California,West
Loc73544,Newark,Delaware,East
Loc73545,Pembroke Pines,Florida,South
Loc73546,Everett,Massachusetts,East
Loc73547,Newark,Delaware,East
Loc73548,Philadelphia,Pennsylvania,East
Loc73549,New York City,New York,East
Loc73550,Chicago,Illinois,Central
Loc73551,Columbus,Ohio,East
Loc73552,Freeport,New York,East
Loc73553,Champaign,Illinois,Central
Loc73554,San Francisco,California,West
Loc73555,Las Cruces,New Mexico,West
Loc73556,New York City,New York,East
Loc73557,Columbus,Ohio,East
Loc73558,Austin,Texas,Central
Loc73559,Chicago,Illinois,Central
Loc73560,Chicago,Illinois,Central
Loc73561,Chicago,Illinois,Central
Loc73562,Detroit,Michigan,Central
Loc73563,Dearborn,Michigan,Central
Loc73564,Dearborn,Michigan,Central
Loc73565,Santa Ana,California,West
Loc73566,Dearborn,Michigan,Central
Loc73567,Allen,Texas,Central
Loc73568,San Francisco,California,West
Loc73569,Detroit,Michigan,Central
Loc73570,Dearborn,Michigan,Central
Loc73571,Allen,Texas,Central
Loc73572,New York City,New York,East
Loc73573,Durham,North Carolina,South
Loc73574,Jacksonville,North Carolina,South
Loc73575,Las Vegas,Nevada,West
Loc73576,Durham,North Carolina,South
Loc73577,Austin,Texas,Central
Loc73578,Durham,North Carolina,South
Loc73579,Philadelphia,Pennsylvania,East
Loc73580,Henderson,Kentucky,South
Loc73581,Henderson,Kentucky,South
Loc73582,Philadelphia,Pennsylvania,East
Loc73583,New York City,New York,East
Loc73584,Las Vegas,Nevada,West
Loc73585,Raleigh,North Carolina,South
Loc73586,Philadelphia,Pennsylvania,East
Loc73587,Seattle,Washington,West
Loc73588,San Diego,California,West
Loc73589,Houston,Texas,Central
Loc73590,Seattle,Washington,West
Loc73591,Jackson,Michigan,Central
Loc73592,Seattle,Washington,West
Loc73593,Seattle,Washington,West
Loc73594,Chesapeake,Virginia,South
Loc73595,Jackson,Michigan,Central
Loc73596,Jackson,Michigan,Central
Loc73597,Seattle,Washington,West
Loc73598,Seattle,Washington,West
Loc73599,Chesapeake,Virginia,South
Loc73600,Seattle,Washington,West
Loc73601,San Francisco,California,West
Loc73602,Jacksonville,North Carolina,South
Loc73603,Philadelphia,Pennsylvania,East
Loc73604,Jacksonville,North Carolina,South
Loc73605,Jacksonville,North Carolina,South
Loc73606,New York City,New York,East
Loc73607,New York City,New York,East
Loc73608,Philadelphia,Pennsylvania,East
Loc73609,Concord,New Hampshire,East
Loc73610,Philadelphia,Pennsylvania,East
Loc73611,Philadelphia,Pennsylvania,East
Loc73612,Jacksonville,North Carolina,South
Loc73613,Hempstead,New York,East
Loc73614,Hempstead,New York,East
Loc73615,New York City,New York,East
Loc73616,Los Angeles,California,West
Loc73617,Hempstead,New York,East
Loc73618,Lakewood,California,West
Loc73619,Lakewood,California,West
Loc73620,Clarksville,Tennessee,South
Loc73621,Clarksville,Tennessee,South
Loc73622,Tallahassee,Florida,South
Loc73623,Los Angeles,California,West
Loc73624,New York City,New York,East
Loc73625,Springfield,Missouri,Central
Loc73626,Los Angeles,California,West
Loc73627,Hempstead,New York,East
Loc73628,New York City,New York,East
Loc73629,New York City,New York,East
Loc73630,Nashville,Tennessee,South
Loc73631,San Diego,California,West
Loc73632,Dallas,Texas,Central
Loc73633,Ann Arbor,Michigan,Central
Loc73634,Philadelphia,Pennsylvania,East
Loc73635,New York City,New York,East
Loc73636,Bloomington,Illinois,Central
Loc73637,Los Angeles,California,West
Loc73638,New York City,New York,East
Loc73639,Los Angeles,California,West
Loc73640,Philadelphia,Pennsylvania,East
Loc73641,Marion,Ohio,East
Loc73642,Tucson,Arizona,West
Loc73643,New York City,New York,East
Loc73644,San Francisco,California,West
Loc73645,San Diego,California,West
Loc73646,Tucson,Arizona,West
Loc73647,Marion,Ohio,East
Loc73648,Austin,Texas,Central
Loc73649,Troy,Ohio,East
Loc73650,North Las Vegas,Nevada,West
Loc73651,North Las Vegas,Nevada,West
Loc73652,New York City,New York,East
Loc73653,Tucson,Arizona,West
Loc73654,Tucson,Arizona,West
Loc73655,Thousand Oaks,California,West
Loc73656,New York City,New York,East
Loc73657,Santa Barbara,California,West
Loc73658,North Las Vegas,Nevada,West
Loc73659,Tucson,Arizona,West
Loc73660,New York City,New York,East
Loc73661,Indianapolis,Indiana,Central
Loc73662,San Diego,California,West
Loc73663,Marion,Ohio,East
Loc73664,Arlington,Virginia,South
Loc73665,Henderson,Kentucky,South
Loc73666,Los Angeles,California,West
Loc73667,Henderson,Kentucky,South
Loc73668,New York City,New York,East
Loc73669,New York City,New York,East
Loc73670,Seattle,Washington,West
Loc73671,Seattle,Washington,West
Loc73672,Riverside,California,West
Loc73673,New York City,New York,East
Loc73674,Fort Worth,Texas,Central
Loc73675,Colorado Springs,Colorado,West
Loc73676,Los Angeles,California,West
Loc73677,Los Angeles,California,West
Loc73678,Fort Worth,Texas,Central
Loc73679,Houston,Texas,Central
Loc73680,Columbus,Indiana,Central
Loc73681,Baltimore,Maryland,East
Loc73682,Jackson,Michigan,Central
Loc73683,Jackson,Michigan,Central
Loc73684,Chicago,Illinois,Central
Loc73685,Baltimore,Maryland,East
Loc73686,Jackson,Michigan,Central
Loc73687,Roswell,Georgia,South
Loc73688,Los Angeles,California,West
Loc73689,Jackson,Michigan,Central
Loc73690,San Francisco,California,West
Loc73691,New York City,New York,East
Loc73692,Baltimore,Maryland,East
Loc73693,Roswell,Georgia,South
Loc73694,Baltimore,Maryland,East
Loc73695,New York City,New York,East
Loc73696,New York City,New York,East
Loc73697,Roswell,Georgia,South
Loc73698,Cleveland,Ohio,East
Loc73699,New York City,New York,East
Loc73700,Baltimore,Maryland,East
Loc73701,Colorado Springs,Colorado,West
Loc73702,Colorado Springs,Colorado,West
Loc73703,Colorado Springs,Colorado,West
Loc73704,Colorado Springs,Colorado,West
Loc73705,Colorado Springs,Colorado,West
Loc73706,Colorado Springs,Colorado,West
Loc73707,Jacksonville,Florida,South
Loc73708,Troy,Ohio,East
Loc73709,San Bernardino,California,West
Loc73710,Detroit,Michigan,Central
Loc73711,Suffolk,Virginia,South
Loc73712,Colorado Springs,Colorado,West
Loc73713,Colorado Springs,Colorado,West
Loc73714,Houston,Texas,Central
Loc73715,Houston,Texas,Central
Loc73716,Colorado Springs,Colorado,West
Loc73717,Detroit,Michigan,Central
Loc73718,Detroit,Michigan,Central
Loc73719,Lancaster,California,West
Loc73720,San Jose,California,West
Loc73721,Chico,California,West
Loc73722,Baltimore,Maryland,East
Loc73723,San Diego,California,West
Loc73724,Chico,California,West
Loc73725,San Diego,California,West
Loc73726,Chico,California,West
Loc73727,Las Vegas,Nevada,West
Loc73728,Las Vegas,Nevada,West
Loc73729,San Jose,California,West
Loc73730,Los Angeles,California,West
Loc73731,Austin,Texas,Central
Loc73732,New York City,New York,East
Loc73733,Riverside,California,West
Loc73734,Temecula,California,West
Loc73735,Revere,Massachusetts,East
Loc73736,Los Angeles,California,West
Loc73737,Riverside,California,West
Loc73738,Revere,Massachusetts,East
Loc73739,Temecula,California,West
Loc73740,Temecula,California,West
Loc73741,Temecula,California,West
Loc73742,Los Angeles,California,West
Loc73743,Jackson,Mississippi,South
Loc73744,Costa Mesa,California,West
Loc73745,Los Angeles,California,West
Loc73746,Jackson,Mississippi,South
Loc73747,Los Angeles,California,West
Loc73748,Los Angeles,California,West
Loc73749,San Diego,California,West
Loc73750,Columbus,Georgia,South
Loc73751,Los Angeles,California,West
Loc73752,Los Angeles,California,West
Loc73753,Portland,Oregon,West
Loc73754,Newark,Ohio,East
Loc73755,Seattle,Washington,West
Loc73756,New York City,New York,East
Loc73757,Seattle,Washington,West
Loc73758,Newark,Ohio,East
Loc73759,Seattle,Washington,West
Loc73760,Newark,Ohio,East
Loc73761,Cary,North Carolina,South
Loc73762,Newark,Ohio,East
Loc73763,Seattle,Washington,West
Loc73764,Detroit,Michigan,Central
Loc73765,Detroit,Michigan,Central
Loc73766,Detroit,Michigan,Central
Loc73767,Bloomington,Illinois,Central
Loc73768,Detroit,Michigan,Central
Loc73769,Los Angeles,California,West
Loc73770,Bloomington,Illinois,Central
Loc73771,Los Angeles,California,West
Loc73772,Detroit,Michigan,Central
Loc73773,Los Angeles,California,West
Loc73774,Bloomington,Illinois,Central
Loc73775,Los Angeles,California,West
Loc73776,Memphis,Tennessee,South
Loc73777,Louisville,Colorado,West
Loc73778,Memphis,Tennessee,South
Loc73779,Memphis,Tennessee,South
Loc73780,Cleveland,Ohio,East
